Date;BAJAJ-AUTO;EICHERMOT;HEROMOTOCO;M&M;MARUTI;TATAMOTORS;AXISBANK;HDFCBANK;ICICIBANK;INDUSINDBK;KOTAKBANK;SBIN;YESBANK;GRASIM;ULTRACEMCO;UPL;LT;ASIANPAINT;HINDUNILVR;ITC;TITAN;BPCL;GAIL;HINDPETRO;IOC;ONGC;RELIANCE;NTPC;POWERGRID;BAJAJFINSV;BAJFINANCE;HDFC;IBULHSGFIN;HCLTECH;INFY;TCS;TECHM;WIPRO;ZEEL;COALINDIA;HINDALCO;TATASTEEL;VEDL;CIPLA;DRREDDY;LUPIN;SUNPHARMA;ADANIPORTS;BHARTIARTL;ABB;ACC;ABCAPITAL;AMBUJACEM;ASHOKLEY;AUROPHARMA;DMART;BANKBARODA;BEL;BHEL;BOSCHLTD;BRITANNIA;CADILAHC;COLPAL;CONCOR;CUMMINS;DABUR;DLF;EMAMI;GICRE;GODREJCP;HAVELLS;HINDZINC;ICICIPRULI;IDEA;INDIGO;JSWSTEEL;L&TFH;LICHSGFIN;MARICO;MOTHERSUMI;MRF;NHPC;NMDC;OIL;OFSS;PETRONET;PIDILITIND;PEL;PFC;PGHH;PNB;RECLTD;SAIL;SBILIFE;SHREECEM;SRTRANSFIN;SIEMENS;SUNTV;MCDOWELL-N
2015-07-31;;19071.2;2682.7;;4331.45;383.85;573.5;1111.65;302.4;977.7;695.4;270.05;828.95;3716.25;3149.15;535.7;1791.25;882.8;921.65;326.0;323.65;926.75;354.95;921.65;431.35;272.7;1001.85;135.05;142.0;1845.7;5511.3;1340.4;738.2;998.25;1077.05;2510.75;530.7;569.85;398.8;439.05;105.2;246.9;130.25;709.05;4076.1;1696.7;822.4;325.0;418.8;1386.6;1387.4;;232.3;84.45;759.9;;177.5;3985.15;278.35;24669.7;3153.65;1886.85;1989.85;1641.8;;293.3;115.05;;;1376.1;279.1;157.05;;173.35;;831.45;;499.2;440.05;347.45;40839.25;18.9;101.9;432.35;4046.5;193.3;558.15;920.2;246.15;6365.95;151.0;271.0;56.2;;11421.35;891.4;1455.25;336.8;
2015-08-03;;19083.1;2697.1;;4427.05;388.2;576.7;1095.4;312.9;973.85;690.2;281.05;833.25;3738.25;3163.5;541.3;1779.4;877.5;909.7;331.55;317.25;908.8;354.2;909.15;425.05;273.65;1002.45;135.05;140.6;1905.05;5682.35;1324.35;755.0;938.85;1078.95;2509.6;523.6;570.4;398.7;431.7;105.7;247.95;126.95;712.3;4143.9;1664.0;830.95;330.7;418.9;1373.4;1391.6;;229.6;84.95;755.6;;184.85;4124.15;282.95;25309.15;3136.85;1852.25;1982.7;1658.05;;290.9;115.5;;;1378.6;277.15;161.75;;170.8;;834.05;;511.6;432.45;349.45;42554.7;19.0;101.15;441.9;4114.3;192.85;553.6;901.05;246.2;6231.8;155.05;271.95;56.6;;11463.1;917.7;1475.35;374.0;
2015-08-04;;20178.1;2623.85;;4438.8;380.75;580.1;1086.45;314.05;952.3;690.85;288.6;841.65;3764.75;3145.05;560.8;1774.75;905.7;908.1;329.9;315.95;933.55;344.95;915.0;425.1;266.35;988.0;135.15;141.0;2026.65;5626.9;1302.45;785.8;932.9;1057.25;2508.9;542.05;559.85;403.2;443.4;109.25;256.3;127.45;709.65;4161.75;1640.5;830.1;339.15;413.25;1361.65;1377.2;;229.1;88.0;754.2;;191.05;4126.6;281.8;25965.45;3175.65;1846.8;1984.4;1665.4;;292.2;115.05;;;1333.5;272.6;158.45;;164.1;;879.75;;513.2;442.1;374.05;45699.9;19.05;101.7;440.3;4264.6;190.35;591.75;905.15;250.4;6325.85;159.15;279.25;58.95;;11477.05;907.75;1476.1;352.95;
2015-08-05;;20566.6;2666.0;;4471.65;376.4;580.4;1092.2;311.35;952.65;691.9;285.4;830.6;3762.55;3216.4;566.5;1779.6;923.3;908.6;331.8;320.5;930.6;344.95;907.55;423.3;270.0;987.75;136.75;140.75;1991.05;5562.05;1302.45;790.0;937.4;1086.35;2547.15;550.6;575.35;414.5;438.5;108.25;262.3;127.7;718.6;4191.8;1680.4;841.9;339.85;417.55;1373.7;1381.75;;229.65;87.45;763.5;;189.0;4043.85;280.55;26299.45;3156.3;1919.85;1980.45;1622.45;;306.65;122.1;;;1408.4;277.65;158.5;;165.8;;886.25;;506.2;440.4;391.15;45384.65;19.05;101.75;449.4;4240.35;191.55;599.2;944.05;248.5;6453.05;159.0;274.1;60.4;;11632.7;903.45;1497.25;353.05;
2015-08-06;;20572.35;2651.1;;4452.1;383.1;584.75;1095.95;311.05;951.6;706.8;289.05;827.6;3752.15;3225.65;550.25;1830.75;916.1;907.75;326.25;327.75;938.6;342.95;908.7;418.95;270.95;978.95;135.9;141.05;1925.9;5460.45;1303.85;802.15;946.0;1086.95;2573.3;533.9;571.6;415.05;431.4;108.7;261.0;126.6;723.4;4266.6;1705.6;845.4;346.75;415.0;1376.7;1405.35;;230.35;87.2;789.75;;189.4;3980.85;282.45;26397.65;3139.75;1920.25;2032.3;1655.3;;308.85;122.45;;;1385.3;277.1;155.6;;168.4;;902.3;;522.65;440.75;370.75;44764.75;18.95;102.65;456.4;4211.8;189.2;594.65;934.15;249.05;6468.95;161.95;268.8;61.3;;11625.7;898.5;1526.0;348.8;
2015-08-07;;20631.55;2661.85;;4452.95;393.4;580.3;1092.65;310.15;946.95;705.0;281.3;821.45;3808.7;3202.45;544.05;1833.45;898.65;904.85;324.45;334.0;955.5;341.85;970.45;426.4;282.85;984.35;133.85;139.6;2010.05;5482.65;1298.45;794.8;939.35;1095.6;2552.05;535.15;569.1;410.4;414.7;109.55;262.05;129.3;715.15;4258.85;1694.4;851.95;339.55;411.6;1383.8;1399.65;;228.5;87.35;772.7;;185.0;3965.15;266.15;26036.4;3202.7;1921.35;2043.05;1621.15;;309.1;125.7;;;1402.05;277.55;155.45;;166.95;;922.45;;510.5;438.9;348.75;44922.4;18.85;104.0;456.35;4259.75;185.05;592.9;936.4;251.0;6532.55;159.9;266.1;61.15;;11283.3;898.35;1507.05;337.35;
2015-08-10;;20364.6;2703.95;;4497.15;385.7;575.9;1094.65;309.6;944.4;707.3;282.75;816.75;3773.35;3174.55;562.85;1820.75;902.15;906.15;320.95;329.35;946.7;344.05;963.8;429.75;275.05;968.9;131.35;138.05;2003.35;5438.7;1305.5;801.0;936.45;1086.0;2572.1;530.95;563.45;409.6;407.95;107.8;261.15;127.8;715.25;4259.7;1695.95;840.7;338.55;410.2;1367.05;1385.75;;226.65;87.75;778.5;;182.1;3917.85;272.45;26027.35;3314.05;1894.95;2036.4;1636.15;;305.35;128.3;;;1403.65;277.8;154.05;;163.9;;916.1;;506.15;436.9;342.4;44510.75;18.75;104.4;456.75;4254.25;188.55;598.25;936.75;246.35;6520.1;159.1;269.35;59.9;;11232.45;887.45;1499.55;341.2;
2015-08-11;;20163.25;2688.4;;4504.3;369.15;571.25;1094.7;302.25;950.7;704.7;268.8;798.65;3720.05;3155.4;562.35;1801.15;883.4;888.2;320.1;328.4;925.25;344.4;954.0;418.65;270.05;966.0;130.8;137.95;2005.85;5452.3;1290.65;800.9;940.4;1109.15;2604.2;540.65;566.15;414.8;392.7;103.25;246.8;123.55;719.2;4223.85;1698.15;841.75;331.8;404.85;1352.55;1374.25;;222.6;86.75;761.45;;178.05;3809.8;267.05;26580.35;3366.9;1913.55;2015.95;1671.7;;299.9;124.35;;;1397.35;275.75;151.3;;160.9;;896.3;;498.95;436.7;347.9;42540.95;18.5;102.95;451.85;4238.55;189.0;588.6;914.4;247.45;6529.2;155.95;270.85;58.05;;11213.8;878.15;1469.35;342.4;
2015-08-12;;19849.15;2634.8;;4447.4;355.2;557.85;1070.45;291.65;914.45;686.15;256.35;770.0;3660.95;3063.8;542.7;1762.5;871.35;866.35;316.75;330.1;870.0;338.3;882.05;388.4;269.35;942.9;128.05;136.0;1986.85;5311.9;1261.95;755.1;970.8;1144.4;2671.7;557.55;577.75;401.6;371.4;95.9;249.05;113.85;707.65;4275.0;1722.15;866.15;322.2;398.7;1327.8;1366.0;;223.25;88.1;744.15;;176.05;3730.0;259.9;25491.3;3320.85;2011.7;1989.35;1610.9;;298.4;117.1;;;1355.35;270.45;146.3;;161.65;;877.55;;479.85;423.4;338.95;41518.95;18.3;99.85;450.4;4198.55;189.95;574.3;903.1;238.5;6466.6;152.7;254.65;58.1;;10961.15;855.95;1436.75;327.05;
2015-08-13;;19902.7;2646.5;;4492.85;349.4;567.55;1077.55;291.9;925.3;690.75;259.3;762.15;3605.25;3069.85;552.05;1760.15;874.35;866.55;316.35;328.15;885.25;332.05;878.35;394.9;269.75;933.35;127.85;137.8;1935.35;5356.0;1256.95;756.6;965.55;1158.0;2635.6;551.3;571.2;400.8;377.05;90.8;233.6;103.4;725.5;4291.75;1758.1;879.05;334.7;384.8;1286.1;1364.55;;222.1;88.4;736.3;;176.75;3758.05;258.6;24939.1;3398.85;1945.1;1996.95;1631.55;;292.0;114.25;;;1294.2;271.65;144.45;;157.2;;857.3;;492.55;419.55;337.35;41854.25;18.0;97.05;450.15;4163.85;187.8;570.75;925.4;239.6;6370.2;152.85;251.65;56.05;;10999.6;824.9;1405.55;332.1;
2015-08-14;;20600.6;2712.45;;4572.5;355.25;570.0;1101.8;302.6;959.0;717.7;268.5;796.8;3703.75;3103.9;547.5;1799.5;895.25;870.55;318.15;335.05;873.75;337.15;874.85;389.65;270.4;966.95;129.65;138.35;1972.35;5411.75;1299.95;793.0;973.7;1149.25;2703.2;555.05;575.25;419.8;377.55;93.15;237.6;107.1;739.6;4257.75;1793.45;897.7;363.75;395.1;1287.45;1372.05;;226.3;89.05;762.15;;184.4;3844.45;261.5;25387.35;3343.75;1984.45;1979.5;1618.4;;294.7;135.25;;;1291.05;270.8;145.4;;161.25;;900.6;;502.25;417.8;343.25;42567.65;18.1;97.25;454.5;4203.35;189.35;577.7;921.35;243.15;6365.05;166.25;259.5;56.55;;10926.05;867.45;1445.4;350.2;
2015-08-17;;20664.8;2650.25;;4549.8;356.1;561.4;1091.5;302.9;951.75;719.8;279.75;790.6;3688.5;3081.8;553.45;1780.35;900.05;872.65;316.9;336.6;865.15;345.05;865.85;384.95;264.0;950.7;128.05;138.1;1942.8;5399.95;1279.6;796.6;968.45;1142.15;2684.75;551.9;575.85;409.1;379.85;90.65;246.75;105.0;703.15;4181.45;1796.9;906.2;358.3;390.2;1280.05;1367.35;;226.3;91.65;783.4;;212.8;3791.55;261.95;25227.5;3296.25;1986.4;1980.8;1640.6;;302.9;129.3;;;1297.5;266.9;149.1;;162.65;;966.8;;500.9;424.75;341.4;42597.45;18.25;99.05;460.65;4235.45;185.15;582.35;930.25;240.35;6298.6;173.3;263.4;57.4;;10930.8;854.55;1432.0;363.85;
2015-08-18;;20944.6;2641.0;;4634.0;348.6;561.35;1086.35;301.1;968.2;705.1;284.8;786.0;3710.6;3128.45;560.55;1800.15;901.35;872.85;314.85;336.15;896.45;329.75;888.1;400.05;260.8;944.1;127.25;137.4;1920.6;5397.55;1266.1;795.45;969.6;1164.35;2740.9;562.45;571.15;406.35;364.15;88.9;252.35;102.85;683.8;4191.35;1751.05;889.75;363.45;385.55;1307.6;1387.35;;227.1;97.3;791.3;;212.9;3712.05;261.5;25393.3;3316.5;1982.6;1986.45;1632.05;;303.1;128.05;;;1304.15;274.9;147.3;;159.95;;987.1;;498.9;429.8;341.3;44138.1;18.35;95.4;461.15;4388.9;186.8;580.65;932.7;239.8;6294.25;170.6;264.45;57.15;;11020.4;856.85;1437.6;347.25;
2015-08-19;;21235.5;2684.7;;4671.85;351.25;554.0;1081.85;304.5;957.45;712.4;278.0;774.25;3736.45;3161.3;565.1;1814.7;899.75;876.2;316.9;340.45;887.1;329.9;877.45;397.95;260.6;954.6;126.0;136.45;1883.95;5391.0;1256.3;800.35;988.15;1175.55;2733.6;560.3;584.75;405.8;355.65;86.15;249.8;102.5;696.1;4231.3;1795.4;927.75;365.5;382.55;1321.85;1446.9;;231.0;95.45;817.55;;208.75;3644.95;262.25;25393.4;3293.55;2002.3;1991.55;1626.1;;297.45;126.7;;;1273.5;269.25;140.5;;160.55;;974.8;;494.0;431.85;337.8;44053.8;18.2;95.95;461.2;4356.25;185.35;573.75;924.2;234.9;6278.2;168.0;257.25;57.55;;11204.95;862.7;1454.45;352.3;
2015-08-20;;21017.55;2629.1;;4634.15;342.2;533.4;1074.7;298.25;932.1;697.45;270.55;720.05;3692.95;3045.05;547.5;1781.85;883.2;872.05;329.35;341.2;902.05;320.3;868.95;397.7;255.8;916.3;125.95;136.1;1879.35;5307.8;1249.9;791.2;961.25;1134.55;2686.85;558.9;576.75;394.5;349.85;84.95;241.55;98.6;691.6;4295.6;1890.55;936.65;368.55;380.0;1276.6;1411.0;;223.95;95.6;798.85;;201.1;3622.7;252.95;24820.85;3224.4;1935.95;1995.5;1594.95;;297.65;120.0;;;1312.25;266.15;139.55;;157.05;;961.55;;472.15;422.05;327.7;43446.25;17.95;93.9;459.6;4316.05;179.15;567.65;901.75;231.4;6274.55;159.0;254.15;56.25;;11002.3;850.8;1415.7;344.95;
2015-08-21;;20464.85;2555.05;;4567.35;332.4;525.3;1061.3;296.5;905.25;688.0;267.5;692.15;3625.25;2972.9;535.7;1740.0;886.75;884.15;330.75;344.3;889.65;311.35;860.4;394.85;255.95;907.95;123.4;133.4;1878.0;5344.35;1228.35;773.95;964.9;1149.9;2676.15;563.05;576.0;383.2;348.65;86.0;237.25;94.6;697.4;4244.05;1877.8;937.9;365.05;369.55;1270.7;1406.45;;227.05;95.1;804.45;;199.65;3581.3;248.85;24122.15;3199.35;1950.2;1994.5;1560.35;;298.65;113.95;;;1306.8;266.0;137.15;;152.5;;947.15;;461.1;430.6;321.15;43388.6;17.75;93.05;455.85;4375.45;179.8;565.4;924.15;227.85;6283.1;159.35;253.35;55.65;;11077.85;848.85;1399.95;338.05;
2015-08-24;;18585.5;2472.55;;4241.8;308.25;482.05;1019.05;269.95;865.6;647.6;245.4;629.7;3454.25;2842.15;488.45;1631.55;837.5;851.15;320.2;332.6;818.6;273.35;772.1;378.1;227.7;829.55;115.3;131.1;1714.7;4870.8;1167.75;716.05;927.9;1092.05;2578.65;523.65;544.35;358.7;336.6;78.65;206.1;81.1;635.85;4043.25;1803.65;891.1;334.6;348.3;1181.5;1367.15;;212.15;84.45;713.8;;182.6;3172.65;229.55;22558.1;3002.25;1842.95;1935.35;1499.75;;273.45;96.65;;;1221.95;247.35;122.45;;147.0;;866.8;;424.5;396.25;295.6;38788.95;16.05;93.35;428.85;4071.2;169.6;548.7;870.35;195.1;6095.4;142.6;221.25;50.35;;10806.95;824.25;1226.6;298.6;
2015-08-25;;18698.95;2464.5;;4199.0;328.85;502.95;1018.45;283.5;878.05;639.45;253.35;680.7;3458.4;2892.2;499.9;1624.65;852.15;865.95;319.9;327.0;862.75;280.5;821.3;394.85;230.65;848.15;119.15;128.6;1708.25;4915.55;1145.55;739.25;914.05;1085.65;2567.15;528.0;541.3;365.45;353.6;80.45;213.45;86.4;645.4;4105.35;1828.55;890.6;344.8;348.35;1194.75;1362.1;;207.6;86.5;736.8;;182.65;3334.4;231.0;22899.75;2976.9;1823.3;1900.6;1451.05;;273.4;112.1;;;1258.35;256.55;126.65;;151.0;;888.2;;434.2;399.05;296.95;39882.8;16.35;92.95;443.05;4100.2;178.2;540.85;874.6;213.35;6042.5;144.15;233.8;50.95;;10540.85;813.45;1242.2;322.3;
2015-08-26;;18567.0;2392.7;;4207.05;335.1;495.6;1013.5;278.05;853.5;627.25;245.7;681.65;3411.9;2905.1;505.35;1592.2;851.9;855.0;317.65;324.75;837.65;282.7;808.05;393.9;224.85;853.4;119.9;130.95;1714.0;4967.25;1102.35;759.9;902.45;1064.6;2576.75;507.3;550.95;368.85;358.15;80.4;215.65;85.55;637.45;4061.2;1810.4;872.9;347.85;339.2;1190.05;1360.4;;198.2;87.5;724.2;;177.2;3365.1;240.15;22703.3;2880.7;1834.85;1916.6;1449.65;;275.05;110.6;;;1232.85;259.05;127.05;;151.55;;891.35;;427.7;401.4;290.1;40069.75;16.45;92.35;449.4;4068.5;178.8;550.05;874.9;211.4;6004.1;142.4;239.65;49.05;;10339.6;812.3;1224.9;325.65;
2015-08-27;;18771.55;2377.8;;4203.75;334.05;509.25;1022.1;282.45;858.5;650.4;249.45;687.6;3504.15;2901.05;518.75;1620.05;855.0;857.8;325.7;347.05;880.2;280.95;831.3;409.85;230.3;869.15;119.15;134.85;1744.65;5099.95;1193.9;774.8;913.1;1082.8;2574.65;519.55;551.35;371.0;361.85;80.65;226.4;91.15;660.95;4130.1;1899.85;902.0;356.55;347.3;1199.95;1369.95;;209.9;91.5;745.35;;187.8;3420.05;231.6;23122.8;2942.3;1901.6;1938.25;1491.75;;284.5;114.75;;;1249.2;263.4;130.05;;151.85;;932.1;;445.6;410.1;314.9;40907.85;16.8;96.75;454.8;4091.9;182.45;568.35;893.25;219.2;6013.25;145.9;253.1;50.65;;10864.95;819.35;1251.25;340.4;
2015-08-28;;18919.25;2398.6;;4205.85;340.05;508.15;1027.95;283.7;847.65;647.45;248.95;676.7;3449.9;2946.75;521.75;1616.45;858.25;854.5;327.0;341.6;860.95;289.05;829.1;405.25;243.65;872.4;121.6;135.15;1815.05;5052.5;1201.9;777.15;952.2;1111.05;2570.85;516.3;563.6;387.8;357.55;81.65;228.95;96.55;659.85;4180.75;1860.85;886.45;362.65;362.5;1242.6;1362.8;;206.1;92.15;756.4;;185.2;3475.3;234.6;23670.3;2973.8;1928.95;1947.0;1431.9;;280.3;115.2;;;1307.4;264.85;131.7;;153.95;;925.9;;439.25;411.1;316.15;41007.6;16.9;100.0;468.1;4059.4;175.9;567.55;932.25;219.8;6045.3;143.25;249.4;52.05;;11014.55;818.25;1280.1;334.65;
2015-08-31;;19014.8;2397.2;;4167.2;340.15;507.75;1027.45;277.9;858.05;651.7;247.35;689.45;3446.55;2889.8;502.55;1602.9;848.6;860.9;325.15;337.8;883.2;296.1;843.5;414.45;239.3;855.9;121.45;130.65;1809.8;5021.2;1186.15;755.05;971.05;1094.4;2564.05;515.0;571.8;384.8;366.35;80.05;225.4;98.65;682.15;4302.65;1935.55;898.95;355.45;354.3;1227.55;1334.85;;207.2;90.3;753.0;;184.75;3369.05;226.45;23210.45;2929.95;1898.2;1954.8;1425.05;;273.05;110.9;;;1332.35;260.15;127.15;;155.85;;920.05;;443.0;405.55;303.5;40392.2;16.45;101.0;449.45;4145.65;177.45;570.85;973.85;224.15;6045.45;144.85;253.25;49.75;;10779.7;813.05;1264.85;342.8;
2015-09-01;;18259.3;2383.85;;4061.45;329.9;480.1;1000.1;270.95;831.5;613.75;239.1;666.4;3420.35;2834.1;525.85;1557.9;819.1;853.75;315.45;334.95;863.35;292.4;814.85;405.95;234.1;839.85;120.25;129.1;1772.6;4935.05;1157.4;727.5;947.6;1089.0;2537.4;512.3;564.15;371.65;354.7;75.95;216.3;94.75;663.15;4249.1;1860.5;901.95;342.25;345.4;1193.15;1332.2;;207.6;87.45;737.75;;172.5;3221.3;217.75;22763.25;2920.9;1878.8;1923.9;1463.4;;270.1;105.8;;;1336.6;258.45;125.75;;149.4;;902.05;;424.7;404.85;290.1;39684.5;16.05;99.7;452.4;4098.15;175.6;553.45;936.65;223.0;6033.15;134.8;249.55;46.95;;10930.7;818.65;1241.55;346.25;
2015-09-02;;18377.25;2338.7;;4030.0;324.45;466.6;995.15;264.85;824.8;608.7;230.55;659.25;3414.4;2886.1;531.05;1527.65;806.0;830.6;320.1;323.1;849.1;293.4;789.35;395.15;225.2;849.55;116.5;125.2;1785.25;5021.95;1123.15;711.1;948.9;1099.45;2591.8;536.0;554.25;361.0;344.35;74.35;219.5;94.1;648.3;4200.15;1880.4;890.15;334.55;343.25;1159.5;1356.35;;209.9;85.95;728.5;;169.5;3274.95;206.5;22427.55;2983.25;1841.65;1925.95;1461.4;;280.15;109.7;;;1321.55;257.15;127.95;;154.5;;891.05;;404.05;404.95;293.65;40263.35;16.05;100.05;455.25;4067.1;175.2;558.7;893.8;217.7;6066.7;129.55;243.85;46.55;;10897.5;861.4;1203.8;371.8;
2015-09-03;;18382.65;2322.35;;4143.25;333.55;486.9;1010.3;266.85;849.4;627.1;232.25;671.7;3423.15;3003.9;548.0;1568.8;826.6;833.75;320.0;327.2;837.95;294.55;798.95;399.75;229.15;853.85;117.6;127.2;1850.2;5202.2;1172.05;710.65;961.0;1099.35;2605.6;540.4;567.15;367.95;345.3;77.2;229.75;98.25;655.65;4209.2;1862.35;884.95;339.4;346.75;1191.95;1394.55;;218.45;87.65;734.9;;175.6;3301.05;211.6;22157.75;3008.05;1865.4;1911.85;1396.3;;285.1;120.6;;;1303.95;257.8;133.35;;149.4;;930.0;;423.4;405.5;302.45;40258.75;16.45;102.85;457.95;3917.6;177.6;554.7;885.8;220.0;6159.9;130.8;252.8;48.8;;10876.8;866.0;1206.7;372.6;
2015-09-04;;18177.7;2290.85;;4063.3;322.9;468.0;996.05;257.75;840.8;606.3;225.15;647.2;3374.7;2915.1;529.65;1533.85;812.85;830.0;317.1;332.95;850.6;280.85;783.25;408.85;225.55;835.9;114.5;123.6;1828.75;5075.6;1141.6;721.75;940.3;1073.95;2547.45;529.3;554.0;360.4;347.5;73.9;218.9;93.25;649.55;4052.85;1859.6;857.7;339.35;350.0;1190.65;1345.4;;211.5;85.0;723.05;;174.25;3228.05;206.2;21819.7;2988.25;1812.6;1885.0;1357.3;;286.25;116.75;;;1221.2;257.4;132.1;;149.1;;903.45;;413.35;401.75;293.5;38678.1;16.15;98.25;435.75;3769.7;176.35;559.4;877.35;205.5;6174.45;130.75;237.1;47.2;;10804.5;857.05;1180.8;387.65;
2015-09-07;;17442.95;2280.6;;4069.6;322.85;449.85;984.45;249.1;820.2;600.65;221.1;650.7;3388.7;2854.35;525.05;1509.5;788.0;819.85;313.45;332.4;830.2;276.1;769.35;394.4;226.05;833.2;112.6;122.3;1750.5;5039.05;1155.05;724.45;920.85;1058.75;2539.75;538.0;552.1;360.4;337.45;71.55;215.85;89.85;649.55;3946.5;1804.9;836.5;322.65;347.1;1161.65;1344.95;;206.9;81.95;705.55;;169.8;3156.3;200.8;21155.8;2897.4;1799.1;1848.85;1299.05;;277.0;112.7;;;1169.45;261.0;130.35;;144.9;;890.8;;401.7;396.5;276.85;38005.2;16.0;93.85;432.7;3708.3;176.95;554.8;858.4;208.45;5999.2;127.9;237.75;47.65;;10648.15;803.45;1142.85;369.6;
2015-09-08;;17234.25;2313.2;;4139.3;330.9;473.9;1004.05;260.8;840.35;620.4;228.35;696.85;3424.1;2883.9;518.8;1564.5;791.5;801.1;312.9;322.0;821.25;295.25;764.1;392.35;229.9;848.6;114.45;126.05;1750.0;5011.6;1171.05;721.75;936.35;1058.8;2540.3;537.2;563.6;369.9;337.35;72.7;228.75;93.5;650.0;3977.55;1820.7;844.6;317.55;347.75;1157.55;1345.8;;208.55;82.0;726.7;;177.7;3270.6;212.1;21648.85;2843.3;1780.15;1805.9;1323.55;;274.5;120.35;;;1162.9;259.15;130.5;;145.85;;942.65;;416.7;383.8;281.3;39328.6;16.2;95.6;434.9;3680.9;177.8;550.7;848.8;212.2;5919.4;132.85;243.25;51.6;;10445.65;820.9;1186.1;376.25;
2015-09-09;;17967.35;2344.3;;4305.15;344.9;486.25;1016.3;264.55;857.95;634.7;231.65;716.55;3504.7;2985.0;520.6;1592.5;821.15;803.05;314.4;330.55;820.25;293.85;784.6;402.6;230.4;874.05;120.9;126.0;1811.15;5049.95;1186.65;715.95;943.2;1088.7;2549.75;533.4;561.1;385.05;338.95;78.6;239.5;99.9;656.45;4041.05;1836.1;839.05;324.05;354.5;1180.95;1380.05;;212.15;87.5;714.5;;180.6;3351.05;212.75;21634.6;2879.95;1799.85;1835.7;1403.9;;275.2;122.5;;;1165.55;267.3;135.0;;149.1;;981.55;;427.75;395.0;285.15;39526.65;16.7;104.2;436.95;3791.85;179.95;555.45;852.75;222.5;5983.45;135.65;250.35;54.1;;10618.45;839.3;1232.7;370.7;
2015-09-10;;18496.9;2348.6;;4301.45;354.1;482.6;1011.0;267.4;866.9;635.3;227.45;713.0;3465.7;2964.4;496.1;1615.35;807.95;790.15;313.35;325.95;839.7;292.2;789.7;398.8;226.9;867.0;119.25;123.35;1805.25;5054.7;1162.75;724.4;915.9;1080.45;2545.4;533.8;552.1;392.1;338.35;76.5;240.2;99.75;653.7;3973.55;1818.2;839.7;326.2;350.45;1166.75;1378.9;;211.3;87.25;710.15;;178.95;3401.95;217.05;21988.85;2864.4;1784.4;1818.95;1483.1;;279.9;123.9;;;1208.65;259.95;131.9;;148.9;;975.65;;430.7;394.3;276.2;40614.0;16.1;101.15;444.05;3840.3;173.55;566.35;866.6;221.25;5955.95;133.95;251.3;52.15;;11235.8;871.0;1249.85;344.35;
2015-09-11;;18882.05;2343.05;;4317.75;344.6;481.25;1010.5;267.55;868.7;631.25;230.1;710.95;3463.0;2942.2;506.45;1602.95;816.15;795.25;313.75;326.45;850.55;285.15;788.4;399.3;228.35;860.95;119.65;124.3;1790.25;5036.85;1176.35;729.6;920.2;1090.75;2552.0;525.05;559.1;392.0;333.85;76.1;232.95;97.0;653.15;4014.2;1810.0;846.05;322.95;348.7;1150.2;1366.55;;207.0;87.7;707.45;;181.3;3343.15;210.7;21931.6;2953.85;1781.4;1848.1;1484.9;;281.8;124.8;;;1223.05;259.8;130.05;;148.9;;963.6;;429.3;405.35;278.85;40536.2;16.1;100.2;444.4;3809.85;172.4;567.05;848.15;219.2;5987.9;134.5;247.05;51.05;;11484.25;879.1;1276.1;341.8;
2015-09-14;;18836.5;2349.5;;4319.5;346.8;496.2;1019.7;272.4;876.25;645.75;235.25;731.65;3477.05;2949.0;502.15;1605.95;840.25;794.75;313.65;329.0;880.4;291.4;806.8;401.85;229.65;863.85;125.9;127.55;1881.55;5148.85;1184.7;766.4;928.55;1099.75;2551.65;525.8;571.65;395.2;339.3;78.65;241.8;101.3;660.7;4042.7;1840.25;857.05;329.95;354.15;1151.1;1388.65;;211.25;89.5;713.0;;186.55;1094.6;213.25;22303.5;2991.25;1798.55;1924.8;1512.15;;281.7;126.1;;;1249.3;261.35;135.95;;147.4;;993.25;;439.4;408.2;279.65;40815.6;16.1;103.0;446.75;3801.15;174.2;570.8;846.85;220.15;5952.2;137.2;252.1;52.05;;11498.2;867.1;1300.65;344.55;
2015-09-15;;18576.3;2310.55;;4337.2;334.1;482.75;1013.15;268.9;883.95;640.0;234.0;729.0;3456.7;2923.5;492.2;1558.15;831.1;804.65;317.4;326.35;879.6;290.05;806.8;398.9;229.3;868.15;126.85;128.3;1874.35;5246.95;1179.85;749.8;928.8;1099.2;2547.6;541.5;569.9;394.0;338.05;76.25;229.15;96.7;658.9;4005.5;1832.35;866.6;332.8;351.0;1110.85;1381.3;;204.4;87.2;698.8;;181.85;1087.6;211.9;22021.05;3079.2;1794.45;1947.65;1464.05;;282.3;123.15;;;1270.5;261.05;135.45;;144.45;;947.45;;436.7;404.7;282.15;40008.3;16.2;102.15;448.0;3727.2;173.75;566.55;846.4;220.95;5910.0;135.4;248.7;50.25;;11491.15;855.25;1283.85;342.45;
